ibge,anomes,cadunico_tot_fam,cadunico_tot_pes,cadunico_tot_fam_rpc_ate_meio_sm,cadunico_tot_pes_rpc_ate_meio_sm,cadunico_tot_fam_pob,cadunico_tot_pes_pob,cadunico_tot_fam_ext_pob,cadunico_tot_pes_ext_pob,cadunico_tot_fam_pob_e_ext_pob,cadunico_tot_pes_pob_e_ext_pob
210725,202102,1278,4293,1123,4064,50,188,787,2976,837,3164
210730,202102,1160,3050,975,2789,47,127,836,2387,883,2514
210735,202102,4694,13510,4016,12626,196,529,3436,11124,3632,11653
210740,202102,5234,13758,4562,13003,80,245,3939,11247,4019,11492
210745,202102,4385,11878,4077,11493,104,311,3709,10424,3813,10735
210750,202102,23183,59205,20114,55337,2071,5055,13725,40177,15796,45232
210760,202102,5867,15440,4978,14507,36,76,4719,13908,4755,13984
210770,202102,6032,15518,5225,14587,57,253,4914,13625,4971,13878
210780,202102,7388,22946,6466,21418,625,1785,4931,16741,5556,18526
210790,202102,4235,13316,3839,12807,187,446,3169,11091,3356,11537
210800,202102,4844,12900,4171,12014,103,397,3686,10510,3789,10907
210805,202102,3971,14246,3787,13982,113,585,3352,12323,3465,12908
210810,202102,4766,13841,4359,13318,318,724,3570,11276,3888,12000
210820,202102,6761,19250,5651,17476,686,2167,3260,10454,3946,12621
210825,202102,6658,20598,6014,19747,272,868,5134,17163,5406,18031
210830,202102,7691,21404,7006,20599,313,726,6150,18474,6463,19200
210840,202102,3118,8331,2825,7958,57,193,2501,6981,2558,7174
210845,202102,6476,17315,5799,16581,36,114,5527,15950,5563,16064
210850,202102,5765,19459,4825,18057,205,1054,3832,14354,4037,15408
210860,202102,21311,53577,17764,49189,1063,2476,13938,40913,15001,43389
210870,202102,7279,18820,5777,17127,253,636,5012,15055,5265,15691
210880,202102,4217,12878,3784,12355,186,732,3028,9870,3214,10602
210890,202102,3762,11045,3388,10588,257,664,2678,8688,2935,9352
210900,202102,4384,12711,3395,10865,1323,4566,484,1792,1807,6358
210905,202102,1992,5441,1668,5027,46,82,1521,4697,1567,4779
210910,202102,7042,21291,5852,19359,758,2530,3805,12746,4563,15276
210920,202102,3161,10387,2738,9834,73,415,2449,8701,2522,9116
210923,202102,1563,4608,1324,4228,84,299,939,3017,1023,3316
210927,202102,5123,16269,4512,15539,386,1280,3479,12398,3865,13678
210930,202102,2410,8349,2123,7796,152,627,1600,5871,1752,6498
210940,202102,4065,11361,3781,11033,107,446,3464,9971,3571,10417
210945,202102,6579,18684,5895,17875,244,683,4944,15419,5188,16102
210950,202102,5141,14255,3965,12625,613,1491,2590,9071,3203,10562
210955,202102,1493,4750,1288,4407,148,503,865,3072,1013,3575
210960,202102,8820,26172,7658,24424,1315,3876,4932,16514,6247,20390
210970,202102,1321,4043,1057,3589,92,291,754,2550,846,2841
210975,202102,1720,5345,1548,5074,72,265,1242,4086,1314,4351
210980,202102,9954,23191,8719,21918,96,230,8230,20803,8326,21033
210990,202102,16282,45197,12790,40606,678,2281,9445,31092,10123,33373
211000,202102,14478,41947,12109,39011,846,2722,9210,31077,10056,33799
211003,202102,5597,16542,4714,15473,137,529,4082,13678,4219,14207
211010,202102,6363,22450,5710,21657,150,681,5069,19562,5219,20243
211020,202102,8054,23216,6980,21996,261,950,5886,19139,6147,20089
211023,202102,1922,6251,1795,6089,91,319,1522,5171,1613,5490
211027,202102,3042,9686,2896,9465,199,510,2476,8235,2675,8745
211030,202102,3770,10380,3375,9894,244,592,2724,8221,2968,8813
211040,202102,4627,16502,4288,15924,116,675,3837,14131,3953,14806
211050,202102,8891,23144,8093,22078,77,278,7409,20183,7486,20461
211060,202102,6877,20725,6272,19913,163,663,5536,17572,5699,18235
211065,202102,2209,6110,1849,5657,95,273,1478,4660,1573,4933
211070,202102,7745,24260,6593,22536,560,1817,5065,17595,5625,19412
211080,202102,1294,3549,1041,3152,33,181,815,2331,848,2512
211085,202102,2045,5703,1757,5330,108,245,1495,4743,1603,4988
211090,202102,3153,8671,2853,8328,31,153,2656,7712,2687,7865
211100,202102,6762,16935,6246,16321,41,131,5799,15230,5840,15361
211102,202102,3091,10406,2832,10027,149,675,2434,8512,2583,9187
211105,202102,2344,7311,1957,6622,174,602,1393,4691,1567,5293
211107,202102,4747,14683,4078,13723,153,624,3200,11232,3353,11856
211110,202102,5919,15926,4622,13968,371,1038,3400,10504,3771,11542
211120,202102,44348,107678,36308,98305,5374,13158,23072,67005,28446,80163
211125,202102,2084,6169,1765,5683,48,173,1495,4837,1543,5010
211130,202102,181600,428499,156080,395788,23917,56886,75695,218155,99612,275041
211140,202102,4936,14475,4336,13729,226,610,3622,11633,3848,12243
211150,202102,9201,25017,7788,23188,344,924,6539,19674,6883,20598
211153,202102,2399,7012,1914,6408,253,877,1261,4401,1514,5278
211157,202102,1128,3553,942,3213,30,140,682,2328,712,2468
211160,202102,4005,11251,3148,10019,143,496,2382,7514,2525,8010
211163,202102,1596,5141,1459,4948,54,231,1280,4365,1334,4596
211167,202102,1537,4802,1445,4661,30,122,1304,4180,1334,4302
211170,202102,6371,15677,5924,15174,68,154,5608,14354,5676,14508
211172,202102,2509,6726,2176,6247,109,343,1676,4689,1785,5032
211174,202102,2841,8179,2569,7875,34,178,2410,7348,2444,7526
211176,202102,4195,11879,3264,10507,149,629,2620,8406,2769,9035
211178,202102,4630,10706,4067,10101,28,120,3885,9571,3913,9691
211180,202102,4030,13200,3750,12797,215,782,3102,10643,3317,11425
211190,202102,3047,8894,2587,8219,31,176,2310,7278,2341,7454
211195,202102,1389,3892,1191,3589,83,157,988,3091,1071,3248
211200,202102,2138,6071,1719,5477,205,607,1192,3882,1397,4489
211210,202102,6240,18942,5681,18214,291,1100,4759,15177,5050,16277
211220,202102,36900,92302,30394,84370,3055,7768,22413,63967,25468,71735
211223,202102,5271,13707,4337,12480,394,1118,3138,9096,3532,10214
211227,202102,1744,5669,1567,5416,66,302,1205,4203,1271,4505
211230,202102,7607,21682,6667,20267,416,1046,5373,16773,5789,17819
211240,202102,7961,25068,7577,24580,134,704,7046,22634,7180,23338
211245,202102,6974,17308,6193,16499,76,191,5983,15943,6059,16134
211250,202102,13008,40909,11786,39198,753,2767,9493,31545,10246,34312
211260,202102,8046,25866,7172,24716,245,1012,6363,22121,6608,23133
211270,202102,10361,32771,8863,30759,368,1680,7186,25154,7554,26834
211280,202102,12363,33951,11120,32392,827,1922,9152,27714,9979,29636
211285,202102,1782,5757,1583,5479,138,527,1177,4167,1315,4694
211290,202102,7358,22017,6657,21112,174,701,5754,18225,5928,18926
211300,202102,7619,21951,6733,20561,226,762,5597,16895,5823,17657
211400,202102,11476,32171,9409,29366,1063,3315,6249,20558,7312,23873
220005,202102,1821,4663,1662,4453,34,112,1414,3736,1448,3848
220010,202102,1482,4200,1219,3736,23,96,954,2890,977,2986
220020,202102,3711,10060,3213,9368,132,446,2657,7703,2789,8149
220025,202102,2208,5028,1897,4573,26,72,1587,3712,1613,3784
220027,202102,1295,3203,1110,2961,20,67,954,2500,974,2567
220030,202102,3338,8415,3131,8146,83,224,2759,7124,2842,7348
220040,202102,7090,21252,6242,19654,1512,4286,3161,10609,4673,14895
220045,202102,1445,4411,1193,4000,27,147,979,3231,1006,3378
220050,202102,4745,12735,4048,11842,57,269,3724,10767,3781,11036
220060,202102,2349,4923,2007,4532,25,60,1894,4266,1919,4326
220070,202102,2408,6045,2066,5541,71,137,1721,4646,1792,4783
220080,202102,739,2067,639,1924,21,68,548,1644,569,1712
220090,202102,1740,4162,1461,3766,16,46,1219,3268,1235,3314
220095,202102,643,1593,604,1554,26,42,540,1418,566,1460
220100,202102,1376,3746,1110,3329,49,158,887,2599,936,2757
220105,202102,2022,6221,1775,5746,111,414,1350,4359,1461,4773
220110,202102,3346,9214,3085,8759,34,167,2774,7777,2808,7944
220115,202102,2704,7755,2509,7500,68,202,2281,6799,2349,7001
220117,202102,1416,3331,1129,2939,4,18,962,2457,966,2475
220120,202102,12883,34150,11826,32867,82,285,11092,30806,11174,31091
220130,202102,1111,2962,953,2746,13,74,870,2469,883,2543
220140,202102,2140,4372,1811,3988,103,252,1577,3431,1680,3683
220150,202102,6334,18582,5797,17665,103,486,4944,14821,5047,15307
220155,202102,1192,3363,961,2954,38,116,696,2110,734,2226
220157,202102,1063,2569,898,2319,23,80,712,1780,735,1860
220160,202102,2888,7895,2498,7193,32,135,2050,5794,2082,5929
220170,202102,1619,4156,1391,3816,15,68,1241,3360,1256,3428
220173,202102,2186,5975,1790,5288,43,182,1414,4082,1457,4264
220177,202102,1999,5627,1897,5514,9,33,1876,5444,1885,5477
220180,202102,1109,2660,915,2358,4,21,719,1748,723,1769
220190,202102,7002,17258,5973,15859,368,1003,4511,12237,4879,13240
220191,202102,1595,4701,1452,4468,86,283,1032,3130,1118,3413
220192,202102,2083,5409,1536,4447,28,88,1238,3534,1266,3622
220194,202102,1717,4848,1533,4555,54,190,1265,3729,1319,3919
220196,202102,2045,5218,1861,4946,29,109,1610,4211,1639,4320
220198,202102,1283,3483,1091,3235,5,21,1011,3025,1016,3046
220200,202102,5097,14585,4454,13757,73,326,3858,11902,3931,12228
220202,202102,2179,6077,1884,5598,26,133,1615,4717,1641,4850
220205,202102,2462,7045,2213,6596,51,194,1879,5514,1930,5708
220207,202102,774,2318,643,2095,60,198,420,1393,480,1591
220208,202102,1666,5055,1392,4534,176,615,806,2600,982,3215
220209,202102,1577,4458,1382,4113,22,94,1151,3378,1173,3472
220210,202102,1761,4199,1529,3844,10,42,1327,3251,1337,3293
220211,202102,1641,4078,1513,3905,15,60,1326,3430,1341,3490
220213,202102,1797,4690,1559,4295,22,74,1265,3390,1287,3464
220217,202102,2241,6482,2103,6321,40,84,1954,5980,1994,6064
220220,202102,10561,27174,8822,24554,611,1472,5953,17498,6564,18970
220225,202102,1000,2622,820,2388,5,33,773,2227,778,2260
220230,202102,5629,14021,4852,12948,159,372,4180,11236,4339,11608
220240,202102,3025,8652,2761,8221,112,359,2260,6725,2372,7084
220245,202102,1806,4083,1391,3577,12,47,1270,3296,1282,3343
220250,202102,2976,8227,2635,7801,14,80,2480,7308,2494,7388
220253,202102,1596,4296,1435,4033,58,188,1213,3331,1271,3519
220255,202102,1923,4454,1656,4087,29,128,1440,3436,1469,3564
220260,202102,4361,13213,3834,12257,167,594,3019,9638,3186,10232
220265,202102,1290,4098,1158,3929,31,167,962,3212,993,3379
220270,202102,6019,19237,5705,18669,203,978,4778,15154,4981,16132
220271,202102,1481,3762,1295,3504,26,88,1136,3057,1162,3145
220272,202102,1742,5012,1550,4667,48,146,1173,3448,1221,3594
220273,202102,1245,3505,1044,3137,38,148,803,2369,841,2517
220275,202102,2303,5359,1854,4753,40,88,1627,4203,1667,4291
220277,202102,2126,5312,1828,4890,27,70,1534,4047,1561,4117
220280,202102,1670,3842,1394,3492,22,68,1186,2961,1208,3029
220285,202102,1432,3577,1243,3361,10,38,1151,3087,1161,3125
220290,202102,6653,18237,5307,16354,367,1150,3869,12272,4236,13422
220300,202102,1957,5592,1609,5140,33,170,1356,4306,1389,4476
220310,202102,3019,7997,2380,7260,43,209,1996,6052,2039,6261
220320,202102,3078,8853,2386,7569,68,319,1877,5792,1945,6111
220323,202102,1622,4690,1284,4143,49,187,1065,3377,1114,3564
220325,202102,1250,3681,1079,3399,22,108,899,2776,921,2884
220327,202102,1567,4308,1374,4003,34,132,1144,3247,1178,3379
220330,202102,4498,10593,3821,9782,58,191,3444,8770,3502,8961
220335,202102,1662,4975,1506,4774,30,94,1341,4278,1371,4372
220340,202102,1881,4888,1457,4193,59,183,997,2780,1056,2963
220342,202102,1168,3350,1042,3159,52,176,824,2498,876,2674
220345,202102,3115,6955,2408,5956,17,49,2181,5376,2198,5425
220350,202102,3330,8388,2676,7433,131,371,1904,5338,2035,5709
220360,202102,1232,3125,982,2714,16,43,785,2161,801,2204
220370,202102,8600,24772,7871,23612,151,602,6840,20295,6991,20897
220375,202102,1589,4486,1411,4270,3,14,1341,4084,1344,4098
220380,202102,1459,3446,1197,3086,13,36,1045,2677,1058,2713
220385,202102,831,1966,682,1701,6,15,596,1471,602,1486
220390,202102,10404,26630,8021,22986,2063,5810,2772,8939,4835,14749
220400,202102,1491,3509,1156,2995,30,89,883,2210,913,2299
220410,202102,1145,3148,945,2805,49,143,760,2228,809,2371
220415,202102,815,2052,688,1856,22,53,558,1493,580,1546
220420,202102,2020,5569,1633,4839,59,176,1250,3663,1309,3839
220430,202102,2469,6580,2313,6351,67,222,1993,5405,2060,5627
220435,202102,1750,4473,1517,4132,51,171,1258,3348,1309,3519
220440,202102,2379,7326,2037,6798,80,356,1738,5696,1818,6052
220450,202102,2497,6444,2034,5868,58,192,1738,5031,1796,5223
220455,202102,1253,3875,1196,3797,9,52,1067,3386,1076,3438
220460,202102,990,2410,924,2330,37,86,790,1981,827,2067
220465,202102,2312,7113,2052,6699,185,591,1499,5028,1684,5619
220470,202102,3533,9650,3201,9129,96,239,2611,7368,2707,7607
220480,202102,2830,7188,2284,6324,226,511,1458,4114,1684,4625
220490,202102,2484,6117,2149,5701,23,112,1872,4886,1895,4998
220500,202102,2943,7294,2590,6752,82,207,2046,5249,2128,5456
220510,202102,2540,7106,2031,6198,75,204,1586,4896,1661,5100
220515,202102,1656,3965,1533,3793,44,61,1330,3306,1374,3367
220520,202102,4928,12708,4476,12076,101,274,3879,10427,3980,10701
220525,202102,1353,3356,1172,3128,7,37,1081,2846,1088,2883
220527,202102,1310,3591,1131,3332,14,57,968,2899,982,2956
220530,202102,1417,3503,1233,3265,29,89,1130,2970,1159,3059
220535,202102,807,2176,757,2109,28,73,613,1709,641,1782
220540,202102,3218,10181,3019,9793,128,425,2556,8276,2684,8701
220545,202102,1442,4257,1341,4099,63,231,1125,3411,1188,3642
220550,202102,8507,26007,7605,24449,479,1634,5792,18508,6271,20142
220551,202102,1415,3940,1266,3704,26,109,1038,2984,1064,3093
220552,202102,1607,4598,1317,4086,25,120,1064,3199,1089,3319
220553,202102,1765,4484,1466,4091,56,101,1182,3430,1238,3531
220554,202102,914,2351,668,1955,54,130,427,1243,481,1373
220555,202102,2378,6855,2121,6518,41,166,1772,5563,1813,5729
220556,202102,1201,3437,1048,3146,47,187,768,2219,815,2406
220557,202102,1645,4980,1390,4440,65,242,1029,3184,1094,3426
220558,202102,1399,3611,1102,3203,17,72,950,2736,967,2808
220559,202102,1807,4398,1540,3992,14,31,1260,3301,1274,3332
220560,202102,1746,3913,1440,3527,42,77,1302,3228,1344,3305
220570,202102,7163,21166,6543,20294,489,1470,5173,16239,5662,17709
220580,202102,6942,18653,6347,17701,96,290,5733,15927,5829,16217
220585,202102,2066,6422,1704,5758,47,143,1394,4770,1441,4913
220590,202102,1364,3625,1126,3274,79,215,806,2389,885,2604
220595,202102,2567,6930,2347,6633,21,103,2091,5850,2112,5953
220600,202102,1381,3070,1170,2817,86,105,973,2436,1059,2541
220605,202102,1579,4627,1359,4232,17,103,1111,3355,1128,3458
220610,202102,2793,8040,2623,7782,27,114,2458,7277,2485,7391
220620,202102,7765,23854,7168,23056,166,845,6540,20807,6706,21652
220630,202102,372,1083,288,928,24,81,193,619,217,700
220635,202102,1674,5157,1495,4772,49,242,1148,3547,1197,3789
220640,202102,2446,6771,2086,6257,72,290,1698,5050,1770,5340
220650,202102,2045,5618,1790,5240,37,136,1439,4213,1476,4349
220660,202102,2556,7947,2182,7314,73,356,1829,6010,1902,6366
220665,202102,1219,3661,1029,3343,31,172,862,2720,893,2892
220667,202102,1630,4991,1468,4695,59,215,1190,3791,1249,4006
220669,202102,1621,4860,1556,4760,45,201,1394,4167,1439,4368
220670,202102,2208,5640,1778,5035,17,75,1552,4388,1569,4463
220672,202102,3227,7844,2618,7106,91,306,2329,6236,2420,6542
220675,202102,1281,3481,1145,3230,30,93,946,2650,976,2743
220680,202102,2729,7276,2606,7108,107,210,2376,6578,2483,6788
220690,202102,1567,4114,1390,3848,56,166,1106,3055,1162,3221
220695,202102,907,2481,842,2366,22,67,737,2064,759,2131
220700,202102,10136,24418,8226,21834,333,890,6348,16776,6681,17666
220710,202102,915,2460,679,2023,34,94,508,1486,542,1580
220720,202102,2128,4996,1916,4715,18,73,1682,4089,1700,4162
220730,202102,1309,3623,1120,3311,12,65,945,2733,957,2798
220735,202102,989,2241,785,1935,21,62,653,1560,674,1622
220740,202102,1354,3476,1097,3145,29,73,922,2688,951,2761
220750,202102,3794,9572,3339,8928,212,491,2881,7780,3093,8271
220755,202102,1354,3246,1129,2912,19,69,933,2347,952,2416
220760,202102,3083,8374,2719,7882,61,177,2467,7209,2528,7386
220770,202102,23512,68592,19925,62540,5953,19728,6871,22629,12824,42357
220775,202102,1153,2895,1026,2735,12,40,984,2611,996,2651
220777,202102,1583,3979,1205,3402,31,79,927,2636,958,2715
220779,202102,1265,3245,1096,3001,18,63,970,2630,988,2693
220780,202102,5684,14013,4945,12908,225,657,4016,10279,4241,10936
220785,202102,1485,3267,1307,3041,10,30,1250,2888,1260,2918
220790,202102,10193,28680,9202,27248,193,849,7752,22759,7945,23608
220793,202102,934,2436,751,2116,8,17,632,1801,640,1818
220795,202102,1380,3526,1233,3329,22,73,1086,2930,1108,3003
220800,202102,18161,39750,15508,36314,614,1369,12114,28358,12728,29727
220810,202102,3044,8335,2587,7539,52,153,2135,6168,2187,6321
220820,202102,4819,12622,4216,11736,261,641,3186,8867,3447,9508
220830,202102,7201,18927,6474,17930,252,786,5364,14649,5616,15435
220840,202102,12010,36635,10065,32682,2230,6906,4679,15860,6909,22766
220850,202102,3130,9533,2828,9155,53,273,2523,8171,2576,8444
220855,202102,705,1758,616,1639,17,53,559,1477,576,1530
220860,202102,1063,2618,930,2414,16,66,842,2152,858,2218
220865,202102,2448,6405,1905,5439,79,293,1387,3837,1466,4130
220870,202102,3069,8299,2572,7646,26,128,2376,7047,2402,7175
220880,202102,5298,12385,4566,11479,79,287,4175,10388,4254,10675
220885,202102,1411,4160,1176,3768,58,185,926,3026,984,3211
220887,202102,1584,3351,1335,3036,15,32,1232,2790,1247,2822
220890,202102,1403,4224,1235,3984,44,153,1030,3369,1074,3522
220900,202102,2016,4739,1690,4324,32,71,1485,3797,1517,3868
220910,202102,1523,4121,1288,3775,60,168,1055,3134,1115,3302
220915,202102,965,2569,799,2272,8,29,609,1683,617,1712
220920,202102,1432,4387,1243,4142,53,221,1026,3443,1079,3664
220930,202102,1752,4653,1472,4251,17,52,1373,3957,1390,4009
220935,202102,1090,3114,887,2685,24,98,582,1672,606,1770
220937,202102,1498,3885,1293,3569,25,91,1036,2811,1061,2902
220940,202102,1562,4277,1254,3732,31,97,979,2883,1010,2980
220945,202102,439,1513,382,1392,19,112,285,1002,304,1114
220950,202102,1421,3260,947,2532,20,62,753,1942,773,2004
220955,202102,1617,4053,1344,3586,23,64,1152,3034,1175,3098
220960,202102,790,1991,598,1669,18,53,421,1122,439,1175
220965,202102,1797,4846,1569,4513,21,130,1361,3831,1382,3961
220970,202102,2002,4671,1478,3905,29,72,1234,3225,1263,3297
220975,202102,692,1931,599,1817,13,73,532,1564,545,1637
220980,202102,1131,3186,1003,3013,38,140,831,2475,869,2615
220985,202102,1261,3238,1099,2998,42,117,902,2388,944,2505
220987,202102,1414,4201,1242,3899,55,202,999,3127,1054,3329
220990,202102,1723,4680,1521,4382,15,84,1301,3696,1316,3780
220995,202102,1102,3266,917,2926,39,125,671,2156,710,2281
220997,202102,2341,7072,2166,6792,45,199,1932,6001,1977,6200
221000,202102,4474,12104,3961,11345,83,368,3391,9598,3474,9966
221005,202102,1479,3816,1358,3622,17,82,1179,3057,1196,3139
221010,202102,1255,2782,1004,2477,19,53,876,2122,895,2175
221020,202102,1528,4650,1423,4458,19,70,1089,3379,1108,3449
221030,202102,1660,4002,1429,3724,22,57,1240,3276,1262,3333
221035,202102,1493,3844,1317,3611,19,25,1167,3287,1186,3312
221037,202102,687,1862,574,1673,8,25,412,1149,420,1174
221038,202102,522,1459,411,1266,13,52,284,865,297,917
221039,202102,864,2349,750,2158,24,106,614,1699,638,1805
221040,202102,3993,11754,3497,10879,148,500,2774,8656,2922,9156
221050,202102,3890,10147,3448,9588,65,221,3107,8631,3172,8852
221060,202102,8644,23869,7189,21488,313,788,5771,17445,6084,18233
221062,202102,1133,3636,984,3393,39,175,795,2712,834,2887
221063,202102,1067,2890,924,2683,55,171,727,2073,782,2244
221065,202102,2645,6705,2338,6163,18,61,2055,5338,2073,5399
221070,202102,3413,10454,2775,9129,298,931,1680,5673,1978,6604
221080,202102,3501,8539,2882,7627,59,204,2372,6169,2431,6373
221090,202102,1404,3559,1167,3178,8,28,998,2665,1006,2693
221093,202102,1355,3798,1236,3563,141,387,820,2339,961,2726
221095,202102,867,2247,740,2053,11,35,625,1707,636,1742
221097,202102,857,2173,660,1823,21,52,493,1297,514,1349
221100,202102,117255,309613,97849,276745,10048,30450,63217,173949,73265,204399
221110,202102,9854,29202,9060,28176,138,699,8134,25063,8272,25762
221120,202102,4793,13078,4276,12256,154,449,3724,10700,3878,11149
221130,202102,5366,13791,4042,11246,836,2172,1874,5325,2710,7497
221135,202102,1643,4266,1481,4053,48,141,1308,3589,1356,3730
221140,202102,1312,3063,1110,2811,11,37,1000,2486,1011,2523
221150,202102,1096,2711,862,2312,21,96,665,1671,686,1767
221160,202102,721,1778,638,1673,16,20,523,1381,539,1401
221170,202102,995,2830,914,2679,11,42,802,2318,813,2360
230010,202102,2986,7748,2469,6883,31,112,2053,5601,2084,5713
230015,202102,3058,9705,2709,9003,162,587,1907,6342,2069,6929
230020,202102,12832,40068,12022,38839,341,1349,10276,33075,10617,34424
230030,202102,13071,32059,10987,29363,207,562,9641,25785,9848,26347
230040,202102,4507,11461,3737,10210,44,197,3136,8440,3180,8637
230050,202102,2742,8409,2101,6935,333,1047,932,3014,1265,4061
230060,202102,2351,6410,1897,5600,34,145,1503,4355,1537,4500
230070,202102,4001,10372,3223,8904,176,514,2287,6238,2463,6752
230075,202102,8766,28500,8055,27262,481,1976,6395,21382,6876,23358
230080,202102,3023,6347,2305,5477,6,18,2108,5026,2114,5044
230090,202102,4334,10535,3681,9522,182,437,2944,7584,3126,8021
230100,202102,18291,46596,16070,43625,1314,3420,11493,31562,12807,34982
230110,202102,12678,37181,10658,33274,1741,5364,5557,17562,7298,22926
230120,202102,7699,20207,6798,18768,569,1343,4964,13942,5533,15285
230125,202102,3174,8306,2580,7363,85,281,1994,5605,2079,5886
230130,202102,5634,17231,4584,14945,401,1374,2946,9503,3347,10877
230140,202102,3394,10084,2911,9103,90,375,2233,6810,2323,7185
230150,202102,1602,4770,1318,4149,205,569,758,2464,963,3033
230160,202102,6468,16586,5598,15255,162,542,4631,12416,4793,12958
230170,202102,6334,17773,5220,15527,308,871,3722,10958,4030,11829
230180,202102,1647,4510,1401,4042,19,82,1149,3212,1168,3294
230185,202102,4465,12436,3790,11316,281,887,2809,8390,3090,9277
230190,202102,13490,38776,11342,34807,1436,4492,6586,20085,8022,24577
230195,202102,5313,15450,4865,14603,416,1199,3582,10781,3998,11980
230200,202102,4975,13631,4183,12156,151,478,3213,9171,3364,9649
